app_id,category,os_type,app_store,developer_type,app_size_mb,install_count,rating,review_count,days_since_release,days_since_last_update,update_frequency,permissions_requested,sensitive_permissions,permission_ratio,network_requests_per_day,external_domains_contacted,encrypted_traffic_ratio,code_obfuscation_detected,anti_debugging_techniques,suspicious_api_calls,background_activity_score,data_collection_intensity,user_interaction_anomalies,developer_history_score,previous_violations,static_analysis_score,dynamic_analysis_score,malware_scan_score,risk_score,risk_category
app_03636,Shopping,iOS,App Store,Large Corporation,5.2,791655,2.42,32339,3015,302,9,9,3,0.333,166.33,1,0.554,0,0,9,0.186,0.296,0.889,0.927,0,0.694,0.851,0.506,0.214,Low
app_03637,Finance,Android,Google Play,Unknown,190.68,931819,2.37,30624,350,527,9,38,0,0.0,134.56,13,0.519,0,0,7,0.532,0.662,0.468,0.206,0,0.499,0.537,0.932,0.858,High
app_03638,Business,Android,App Store,Unknown,42.95,360843,4.32,8310,1335,611,21,29,3,0.103,145.64,10,0.384,0,0,6,0.899,0.066,0.651,0.495,0,0.778,0.678,0.196,1.0,High
app_03639,Education,Android,Microsoft Store,Large Corporation,92.26,355344,4.5,39724,2199,373,13,35,3,0.086,1636.96,6,0.811,0,0,7,0.947,0.307,0.114,0.864,1,0.876,0.516,0.309,0.748,High
app_03640,Shopping,iOS,App Store,Large Corporation,41.33,243597,4.84,22382,1171,600,9,47,12,0.255,40.79,11,0.879,0,0,5,0.51,0.266,0.477,0.558,0,0.879,0.496,0.822,0.0,Low
app_03641,Finance,macOS,Microsoft Store,Small Company,106.37,46773,1.91,48809,1381,693,15,18,6,0.333,612.03,12,0.697,0,0,3,0.912,0.795,0.94,0.215,0,0.25,0.941,0.735,0.803,High
app_03642,Shopping,Windows,Google Play,Small Company,47.95,792676,2.0,38357,70,193,10,10,0,0.0,1454.6,18,0.318,1,0,0,0.391,0.375,0.122,0.798,0,0.29,0.073,0.712,1.0,High
app_03643,Travel,Android,Third Party,Individual,62.4,249280,4.52,17507,94,316,15,32,13,0.406,711.13,5,0.41,0,0,2,0.679,0.265,0.777,0.771,0,0.439,0.207,0.938,0.947,High
app_03644,Travel,iOS,Third Party,Individual,26.28,98281,1.13,6177,3138,225,9,6,1,0.167,345.48,3,0.583,0,0,0,0.899,0.174,0.742,0.746,1,0.521,0.403,0.097,1.0,High
app_03645,Travel,macOS,Third Party,Small Company,65.57,477243,1.18,39176,2361,23,12,44,3,0.068,234.09,6,0.7,0,0,3,0.192,0.161,0.881,0.394,0,0.759,0.571,0.826,0.748,High
app_03646,Shopping,macOS,Enterprise,Individual,140.48,583711,1.58,21315,3481,346,14,12,1,0.083,185.15,9,0.851,0,0,3,0.103,0.725,0.961,0.239,1,0.453,0.14,0.772,0.951,High
app_03647,Games,iOS,Enterprise,Unknown,54.31,662342,3.75,8668,959,231,10,14,2,0.143,271.04,15,0.71,0,0,3,0.287,0.512,0.756,0.271,0,0.06,0.13,0.61,1.0,High
app_03648,Entertainment,Android,App Store,Small Company,5.57,863937,2.91,26499,147,67,12,37,2,0.054,144.73,13,0.392,0,0,8,0.578,0.738,0.895,0.041,1,0.212,0.705,0.773,1.0,High
app_03649,Games,macOS,Enterprise,Large Corporation,36.1,239336,3.71,19938,594,405,11,44,9,0.205,7.69,2,0.905,0,0,1,0.242,0.733,0.647,0.586,0,0.558,0.692,0.633,0.163,Low
app_03650,Education,macOS,App Store,Small Company,7.72,848664,3.2,1113,3275,47,14,49,3,0.061,22.81,17,0.714,1,0,7,0.82,0.031,0.01,0.069,0,0.814,0.515,0.535,0.875,High
app_03651,Games,Linux,Microsoft Store,Open Source,4.12,43575,1.4,23572,3631,265,12,44,1,0.023,762.11,5,0.982,0,0,4,0.524,0.977,0.841,0.865,0,0.174,0.958,0.4,0.386,Medium
app_03652,Productivity,Linux,Google Play,Open Source,4.41,681450,2.03,34353,1,300,17,6,0,0.0,367.94,8,0.532,1,0,7,0.981,0.418,0.152,0.875,0,0.108,0.659,0.256,1.0,High
app_03653,Social,Android,Third Party,Open Source,136.32,75166,1.66,39291,2687,670,15,33,13,0.394,137.71,16,0.373,1,0,4,0.156,0.668,0.278,0.063,1,0.049,0.271,0.24,1.0,High
app_03654,Health,Android,Microsoft Store,Large Corporation,21.18,234625,1.09,480,2381,117,10,16,10,0.625,101.88,3,0.775,1,0,6,0.054,0.99,0.322,0.277,0,0.783,0.954,0.554,0.858,High
app_03655,Productivity,Android,Third Party,Large Corporation,12.09,421467,1.38,17238,3403,615,15,27,2,0.074,224.83,16,0.523,0,0,4,0.525,0.474,0.584,0.418,0,0.57,0.538,0.908,0.675,High
app_03656,Shopping,Android,Third Party,Open Source,71.62,686145,1.54,47973,1719,459,12,33,8,0.242,531.57,17,0.391,0,0,6,0.456,0.083,0.945,0.447,0,0.188,0.12,0.198,1.0,High
app_03657,Social,Windows,Microsoft Store,Individual,4.87,612460,1.78,20129,2003,700,7,39,11,0.282,659.28,4,0.771,0,0,1,0.722,0.229,0.77,0.906,0,0.794,0.429,0.772,0.203,Low
app_03658,Finance,iOS,App Store,Unknown,30.93,627307,1.13,5195,1192,557,14,20,14,0.7,100.81,7,0.885,0,0,6,0.466,0.399,0.194,0.304,0,0.66,0.605,0.403,0.886,High
app_03659,Social,iOS,Enterprise,Small Company,5.16,750670,3.03,2561,871,357,12,43,1,0.023,102.64,7,0.766,0,0,1,0.384,0.746,0.204,0.673,0,0.282,0.446,0.415,0.591,Medium
app_03660,Finance,macOS,Google Play,Individual,84.22,629649,2.45,38739,3558,510,7,18,0,0.0,13765.05,11,0.869,0,0,8,0.527,0.38,0.147,0.202,0,0.805,0.399,0.228,1.0,High
app_03661,Business,iOS,Microsoft Store,Large Corporation,17.29,239674,4.5,49356,2076,251,10,49,3,0.061,969.07,12,0.904,1,0,8,0.882,0.363,0.448,0.713,0,0.625,0.42,0.064,1.0,High
app_03662,Business,macOS,App Store,Open Source,58.74,665607,4.84,10362,3270,68,12,42,14,0.333,296.58,3,0.666,1,0,0,0.146,0.696,0.072,0.714,0,0.735,0.44,0.135,0.761,High
app_03663,Finance,iOS,Enterprise,Small Company,21.31,619290,1.16,1072,980,33,10,32,14,0.438,132.43,6,0.455,0,1,0,0.485,0.76,0.922,0.496,0,0.774,0.759,0.676,1.0,High
app_03664,Finance,Windows,Google Play,Small Company,3.5,315385,1.68,34389,669,321,5,28,11,0.393,750.34,3,0.928,0,0,5,0.201,0.7,0.006,0.005,0,0.867,0.981,0.65,0.158,Low
app_03665,Social,macOS,App Store,Large Corporation,5.47,329568,1.61,38522,1251,431,6,48,3,0.062,19.39,5,0.942,0,0,5,0.549,0.972,0.374,0.282,0,0.708,0.017,0.669,0.745,High
app_03666,Health,Windows,Microsoft Store,Unknown,7.23,979858,1.15,33444,3142,357,7,11,0,0.0,224.97,12,0.938,1,0,4,0.31,0.868,0.328,0.489,0,0.118,0.132,0.344,1.0,High
app_03667,Education,Android,Google Play,Large Corporation,7.3,481081,4.06,36926,150,358,9,45,4,0.089,168.16,12,0.651,0,0,0,0.586,0.034,0.697,0.509,0,0.85,0.566,0.896,0.0,Low
app_03668,Social,macOS,Google Play,Small Company,34.46,637536,2.42,42746,1140,467,12,38,3,0.079,1702.07,12,0.383,0,0,9,0.23,0.323,0.462,0.59,1,0.805,0.359,0.768,1.0,High
app_03669,Health,Android,Enterprise,Open Source,71.54,618048,1.43,6111,1675,708,15,48,8,0.167,51.16,8,0.668,0,0,6,0.822,0.336,0.592,0.681,0,0.488,0.126,0.901,0.889,High
app_03670,Business,Linux,App Store,Small Company,8.79,415296,2.82,10435,3010,77,12,20,0,0.0,12.68,15,0.412,0,0,7,0.5,0.574,0.574,0.701,0,0.676,0.254,0.803,1.0,High
app_03671,Games,Android,Microsoft Store,Small Company,39.61,736693,1.99,34469,1979,283,9,23,3,0.13,6.97,11,0.544,0,0,5,0.55,0.771,0.267,0.424,0,0.054,0.152,0.064,1.0,High
app_03672,Games,macOS,Google Play,Individual,8.81,988755,2.76,35911,601,9,5,15,13,0.867,1186.83,10,0.389,0,0,4,0.007,0.661,0.55,0.283,0,0.957,0.482,0.458,0.664,High
app_03673,Travel,macOS,Third Party,Unknown,57.89,141981,3.97,20910,3042,590,11,24,7,0.292,1178.68,1,0.909,0,0,7,0.298,0.928,0.759,0.021,0,0.842,0.396,0.987,1.0,High
app_03674,Travel,iOS,Enterprise,Individual,31.85,41229,4.57,11040,962,347,13,15,10,0.667,524.77,14,0.554,0,0,1,0.78,0.488,0.611,0.613,0,0.029,0.787,0.468,0.355,Medium
app_03675,Productivity,macOS,Third Party,Large Corporation,11.26,314170,1.08,13498,1670,143,11,31,12,0.387,1664.62,1,0.731,0,0,8,0.02,0.07,0.422,0.384,1,0.78,0.132,0.089,1.0,High
app_03676,Finance,Windows,Enterprise,Large Corporation,17.31,486721,4.82,13726,1376,459,8,12,11,0.917,1301.46,17,0.36,0,0,9,0.293,0.725,0.427,0.813,0,0.243,0.341,0.287,1.0,High
app_03677,Business,Android,Third Party,Open Source,12.73,70620,1.89,47620,286,256,16,7,0,0.0,927.78,11,0.955,1,0,1,0.05,0.491,0.781,0.954,0,0.708,0.191,0.034,1.0,High
app_03678,Business,iOS,App Store,Small Company,45.74,144663,1.56,15879,3242,525,5,37,5,0.135,3.74,3,0.816,0,0,4,0.501,0.694,0.657,0.252,0,0.014,0.843,0.379,0.66,High
app_03679,Entertainment,iOS,App Store,Small Company,45.95,753489,3.26,18581,1224,681,9,20,4,0.2,66.16,2,0.654,0,0,5,0.374,0.863,0.588,0.657,0,0.981,0.855,0.148,0.869,High
app_03680,Games,Android,Third Party,Large Corporation,38.55,502597,2.92,20521,638,383,9,42,1,0.024,31.39,14,0.947,0,0,9,0.792,0.291,0.241,0.518,0,0.48,0.405,0.727,0.974,High
app_03681,Business,Android,App Store,Small Company,223.33,898166,2.05,27179,464,262,10,49,1,0.02,231.83,5,0.874,0,0,6,0.521,0.562,0.129,0.286,0,0.97,0.041,0.855,0.738,High
app_03682,Productivity,iOS,Microsoft Store,Large Corporation,10.87,431972,3.87,40939,118,323,13,49,3,0.061,24.81,16,0.912,1,0,8,0.902,0.242,0.603,0.41,1,0.133,0.083,0.993,1.0,High
app_03683,Travel,Linux,Enterprise,Unknown,23.45,60246,3.13,34936,2795,578,14,40,2,0.05,199.4,2,0.994,1,0,5,0.704,0.773,0.485,0.697,0,0.835,0.339,0.874,1.0,High
app_03684,Business,Windows,App Store,Large Corporation,8.27,563109,3.1,17607,467,252,8,39,4,0.103,209.75,4,0.743,0,0,2,0.725,0.583,0.247,0.874,0,0.129,0.719,0.315,0.151,Low
app_03685,Health,Windows,App Store,Unknown,79.91,436184,4.47,37949,1793,416,10,43,10,0.233,2267.2,7,0.399,0,0,8,0.272,0.746,0.388,0.626,0,0.908,0.307,0.446,1.0,High
app_03686,Social,macOS,Google Play,Small Company,66.04,437704,4.33,16872,1405,281,14,38,2,0.053,22.92,17,0.988,1,0,1,0.58,0.508,0.77,0.439,0,0.042,0.088,0.222,1.0,High
app_03687,Finance,Android,App Store,Individual,44.12,579510,4.81,3778,273,609,7,40,5,0.125,181.7,3,0.376,1,0,9,0.807,0.876,0.802,0.41,0,0.817,0.947,0.334,1.0,High
app_03688,Shopping,iOS,Third Party,Large Corporation,38.85,766223,1.06,34613,793,554,9,23,5,0.217,32.95,19,0.424,0,0,5,0.005,0.868,0.957,0.411,0,0.28,0.663,0.043,1.0,High
app_03689,Social,Linux,Third Party,Open Source,30.0,276144,4.75,16468,571,684,20,8,6,0.75,5906.74,9,0.838,1,0,6,0.409,0.542,0.708,0.396,0,0.424,0.714,0.079,1.0,High
app_03690,Education,iOS,Enterprise,Open Source,44.48,947093,3.77,46680,432,535,11,30,7,0.233,405.76,10,0.852,0,0,7,0.075,0.198,0.369,0.267,0,0.651,0.54,0.774,0.655,High
app_03691,Travel,iOS,Third Party,Unknown,48.45,412597,2.18,27928,1257,104,14,26,12,0.462,104.45,4,0.585,1,0,8,0.295,0.355,0.206,0.098,0,0.467,0.027,0.939,1.0,High
app_03692,Productivity,Linux,Third Party,Individual,5.72,347435,3.01,31677,1907,32,17,6,2,0.333,238.49,6,0.833,0,0,6,0.083,0.754,0.355,0.217,0,0.636,0.722,0.306,0.815,High
app_03693,Productivity,Linux,Microsoft Store,Large Corporation,51.36,524200,4.32,20606,1719,632,11,27,4,0.148,133.48,11,0.584,0,0,1,0.484,0.792,0.798,0.336,0,0.86,0.185,0.869,0.541,Medium
app_03694,Finance,Windows,Microsoft Store,Open Source,92.02,635996,4.37,16790,3354,434,8,45,8,0.178,2148.49,14,0.969,1,0,8,0.791,0.028,0.922,0.688,0,0.713,0.225,0.029,1.0,High
app_03695,Entertainment,macOS,Google Play,Large Corporation,10.57,632318,3.21,43349,1241,309,15,46,13,0.283,138.34,15,0.851,0,0,9,0.806,0.303,0.811,0.767,0,0.458,0.105,0.088,1.0,High
app_03696,Entertainment,Windows,Google Play,Large Corporation,33.84,579405,4.6,25661,845,723,15,38,6,0.158,3105.9,9,0.481,0,0,0,0.418,0.375,0.564,0.394,0,0.969,0.926,0.039,0.882,High
app_03697,Health,Android,Enterprise,Small Company,25.79,703352,2.41,29293,2757,493,13,35,9,0.257,17.12,14,0.656,0,0,1,0.576,0.721,0.523,0.8,0,0.047,0.204,0.194,1.0,High
app_03698,Games,iOS,Third Party,Individual,15.37,716894,4.23,22579,332,167,11,45,11,0.244,2.67,8,0.376,0,0,7,0.004,0.61,0.027,0.449,0,0.645,0.239,0.868,1.0,High
app_03699,Games,Linux,Microsoft Store,Small Company,20.98,744511,4.0,42451,3469,717,14,41,0,0.0,107.55,11,0.495,0,0,4,0.049,0.918,0.055,0.89,0,0.653,0.637,0.852,0.139,Low
app_03700,Education,Windows,Third Party,Open Source,41.55,374286,1.12,2554,3346,446,10,33,2,0.061,1.18,15,0.325,0,0,6,0.215,0.117,0.084,0.989,0,0.433,0.511,0.965,1.0,High
app_03701,Entertainment,Android,Enterprise,Small Company,30.16,981628,3.91,34899,2438,286,24,49,9,0.184,31.34,10,0.413,0,1,2,0.062,0.726,0.101,0.391,0,0.128,0.293,0.195,1.0,High
app_03702,Health,Linux,App Store,Small Company,3.48,763063,4.6,37987,2025,687,17,46,4,0.087,259.37,13,0.445,1,0,9,0.078,0.398,0.556,0.8,1,0.244,0.241,0.368,1.0,High
app_03703,Shopping,Android,App Store,Large Corporation,15.84,12094,1.72,9969,1518,209,17,20,9,0.45,44.87,4,0.385,0,0,2,0.781,0.889,0.094,0.714,0,0.481,0.628,0.151,0.694,High
app_03704,Entertainment,Linux,App Store,Unknown,15.69,992409,3.43,2811,3358,186,9,5,1,0.2,1631.19,1,0.669,0,1,6,0.592,0.384,0.095,0.244,0,0.748,0.511,0.508,1.0,High
app_03705,Entertainment,Linux,Google Play,Unknown,29.93,870445,4.07,46891,220,726,6,49,14,0.286,104.48,16,0.839,1,0,3,0.271,0.053,0.993,0.64,0,0.825,0.72,0.427,0.898,High
app_03706,Education,Linux,App Store,Unknown,30.7,536328,3.5,13149,1564,337,11,16,1,0.062,23.78,14,0.965,1,0,8,0.044,0.869,0.374,0.519,0,0.839,0.197,0.475,1.0,High
app_03707,Finance,Windows,App Store,Individual,5.61,608065,1.7,46599,1185,721,11,43,13,0.302,113.73,7,0.441,0,0,4,0.929,0.191,0.909,0.452,0,0.036,0.394,0.493,0.947,High
app_03708,Finance,Linux,App Store,Small Company,11.85,12548,4.01,16538,2636,165,16,27,2,0.074,145.93,10,0.451,0,0,4,0.971,0.764,0.14,0.809,0,0.854,0.76,0.519,0.026,Low
app_03709,Entertainment,Linux,Third Party,Small Company,22.93,173150,1.7,46586,1198,728,6,18,8,0.444,307.29,19,0.998,0,0,6,0.795,0.499,0.523,0.533,0,0.053,0.653,0.026,1.0,High
app_03710,Productivity,Android,Third Party,Large Corporation,8.04,232770,3.16,9006,1862,556,12,11,8,0.727,1558.37,9,0.552,0,0,4,0.953,0.917,0.428,0.713,0,0.076,0.821,0.695,1.0,High
app_03711,Health,Linux,Third Party,Open Source,6.6,27384,3.32,23580,2702,391,12,9,6,0.667,13.66,11,0.381,0,0,2,0.869,0.334,0.056,0.971,0,0.194,0.914,0.191,1.0,High
app_03712,Travel,Windows,App Store,Large Corporation,101.58,248745,2.88,39580,3292,346,17,29,3,0.103,213.76,9,0.82,0,1,6,0.158,0.981,0.927,0.715,0,0.005,0.635,0.772,1.0,High
app_03713,Social,Android,Microsoft Store,Unknown,34.47,430330,3.25,31992,3411,442,8,9,5,0.556,4.82,12,0.544,0,0,3,0.05,0.831,0.48,0.621,0,0.925,0.478,0.168,1.0,High
app_03714,Productivity,iOS,Enterprise,Unknown,21.65,539451,1.84,22852,2947,248,10,27,1,0.037,3103.7,18,0.708,0,0,5,0.606,0.554,0.527,0.116,0,0.551,0.928,0.461,0.646,High
app_03715,Games,Android,Third Party,Small Company,138.94,759928,1.96,12821,1206,696,10,29,1,0.034,5.88,4,0.724,0,0,4,0.48,0.318,0.056,0.479,1,0.481,0.002,0.795,1.0,High
app_03716,Finance,macOS,App Store,Small Company,10.07,444625,3.02,6481,3321,541,13,14,6,0.429,44.55,16,0.656,1,0,7,0.825,0.553,0.86,0.918,0,0.97,0.716,0.834,0.755,High
app_03717,Health,iOS,Third Party,Open Source,52.87,281755,2.25,29471,2137,598,9,32,2,0.062,2.96,5,0.374,1,0,3,0.644,0.113,0.235,0.57,1,0.609,0.876,0.672,1.0,High
app_03718,Business,iOS,App Store,Large Corporation,8.99,463803,3.57,33027,550,614,6,19,4,0.211,625.64,5,0.637,0,0,2,0.891,0.483,0.877,0.856,1,0.231,0.659,0.939,0.923,High
app_03719,Games,iOS,Microsoft Store,Small Company,5.64,102751,2.37,47562,3512,495,8,42,8,0.19,2380.42,7,0.935,0,0,6,0.956,0.421,0.102,0.972,0,0.657,0.144,0.72,0.876,High
app_03720,Health,Android,Enterprise,Small Company,28.09,977882,2.46,5278,2781,367,15,40,14,0.35,58.35,16,0.701,0,0,2,0.765,0.367,0.288,0.461,0,0.697,0.298,0.621,0.673,High
app_03721,Shopping,macOS,App Store,Large Corporation,3.48,375996,1.59,18512,150,521,14,8,5,0.625,356.13,8,0.551,0,0,6,0.332,0.588,0.097,0.711,0,0.149,0.059,0.415,1.0,High
app_03722,Education,Android,Google Play,Unknown,20.03,477184,2.58,5465,2730,542,11,18,12,0.667,16.98,15,0.81,0,0,6,0.149,0.808,0.885,0.005,1,0.454,0.463,0.879,1.0,High
app_03723,Productivity,Linux,Google Play,Unknown,3.84,880640,2.92,18972,2884,315,12,10,5,0.5,134.64,18,0.525,0,0,8,0.146,0.986,0.587,0.782,0,0.579,0.483,0.138,1.0,High
app_03724,Travel,iOS,Third Party,Large Corporation,25.19,354748,3.43,24848,2607,667,13,6,4,0.667,117.11,18,0.995,0,0,9,0.093,0.933,0.124,0.667,0,0.698,0.433,0.382,0.866,High
app_03725,Games,Linux,Enterprise,Open Source,18.89,741943,4.88,11355,3008,544,8,46,13,0.283,984.29,8,0.645,0,0,5,0.147,0.14,0.16,0.374,0,0.897,0.498,0.505,0.232,Low
app_03726,Finance,Android,Microsoft Store,Large Corporation,30.25,26178,4.46,16867,878,123,19,39,4,0.103,77.92,15,0.652,0,0,4,0.366,0.941,0.819,0.328,0,0.357,0.589,0.182,0.328,Medium
app_03727,Social,macOS,Microsoft Store,Individual,17.97,692368,1.7,26698,1553,171,10,23,0,0.0,119.67,7,0.397,1,0,4,0.463,0.472,0.186,0.556,0,0.484,0.895,0.992,0.881,High
app_03728,Travel,macOS,Enterprise,Small Company,31.99,18806,2.79,7075,3014,564,15,34,1,0.029,157.01,7,0.545,0,0,0,0.355,0.78,0.614,0.426,1,0.538,0.724,0.655,0.929,High
app_03729,Travel,Windows,App Store,Unknown,28.16,76142,4.92,3953,1014,206,17,7,5,0.714,486.06,11,0.749,0,0,2,0.17,0.554,0.642,0.103,0,0.396,0.682,0.075,1.0,High
app_03730,Games,Android,Enterprise,Unknown,106.09,531417,1.04,43447,1937,235,11,10,0,0.0,72.34,4,0.666,0,0,1,0.05,0.239,0.742,0.783,0,0.573,0.836,0.137,1.0,High
app_03731,Education,iOS,Third Party,Open Source,122.69,26697,2.5,33838,1991,501,16,41,8,0.195,183.81,8,0.695,0,0,1,0.117,0.116,0.012,0.151,0,0.072,0.006,0.112,1.0,High
app_03732,Health,Android,Google Play,Large Corporation,20.97,898349,1.34,41202,3313,727,21,18,14,0.778,644.03,7,0.383,0,0,2,0.288,0.927,0.554,0.222,0,0.983,0.744,0.698,0.77,High
app_03733,Productivity,Windows,Enterprise,Large Corporation,32.13,688924,3.6,15978,2870,635,11,27,0,0.0,190.16,19,0.603,0,0,8,0.736,0.403,0.038,0.32,0,0.673,0.485,0.712,0.897,High
app_03734,Health,Windows,Microsoft Store,Individual,5.98,493922,1.11,10806,182,625,8,6,4,0.667,941.14,9,0.435,0,0,9,0.469,0.146,0.234,0.786,0,0.527,0.208,0.489,1.0,High
app_03735,Social,Android,Third Party,Small Company,5.62,851009,1.25,42493,3125,675,10,10,9,0.9,6743.91,17,0.906,0,0,5,0.335,0.143,0.268,0.358,0,0.282,0.323,0.548,1.0,High
app_03736,Business,macOS,App Store,Unknown,77.51,468665,4.54,344,281,84,14,32,6,0.188,92.72,3,0.448,0,0,2,0.763,0.275,0.053,0.787,0,0.846,0.624,0.831,0.753,High
app_03737,Health,Windows,Google Play,Open Source,2.56,910429,1.24,20479,3014,430,11,17,10,0.588,264.01,12,0.657,0,0,3,0.598,0.301,0.123,0.627,0,0.156,0.371,0.447,0.809,High
app_03738,Entertainment,Linux,Enterprise,Open Source,15.38,525481,2.07,34025,1667,631,18,46,8,0.174,556.83,8,0.661,0,0,4,0.386,0.86,0.158,0.897,0,0.256,0.335,0.005,0.884,High
app_03739,Business,Linux,Third Party,Individual,10.97,408673,1.53,19023,3488,416,14,38,2,0.053,915.28,12,0.965,1,0,8,0.677,0.381,0.418,0.911,0,0.132,0.991,0.623,1.0,High
app_03740,Business,Android,Enterprise,Individual,7.17,573939,4.93,11316,3096,674,11,49,12,0.245,118.62,9,0.505,0,0,1,0.598,0.171,0.826,0.699,0,0.179,0.54,0.163,0.943,High
app_03741,Business,Android,Google Play,Small Company,10.01,923240,2.53,9871,2213,331,16,25,3,0.12,113.05,14,0.981,0,0,8,0.593,0.987,0.757,0.322,0,0.945,0.11,0.89,0.678,High
app_03742,Education,Linux,Enterprise,Open Source,17.32,384520,1.86,18081,3594,477,12,9,0,0.0,33.91,19,0.991,0,0,6,0.855,0.571,0.169,0.649,0,0.6,0.745,0.48,0.764,High
app_03743,Health,Android,Microsoft Store,Open Source,13.23,160819,4.47,30823,3230,537,9,12,7,0.583,0.77,1,0.506,0,0,1,0.683,0.664,0.963,0.866,0,0.577,0.776,0.205,0.588,Medium
app_03744,Travel,Linux,Enterprise,Individual,5.36,329079,2.63,38037,1073,673,14,6,3,0.5,806.77,19,0.344,1,0,9,0.742,0.177,0.218,0.102,0,0.631,0.424,0.176,1.0,High
app_03745,Health,macOS,Google Play,Small Company,42.86,109858,3.69,10609,1161,139,10,20,1,0.05,113.73,14,0.524,0,0,3,0.706,0.437,0.234,0.415,0,0.936,0.499,0.888,0.227,Low
app_03746,Business,iOS,Google Play,Large Corporation,20.85,413502,2.88,44029,507,395,9,31,8,0.258,274.59,9,0.411,0,0,0,0.216,0.307,0.407,0.087,0,0.382,0.074,0.363,0.856,High
app_03747,Games,Windows,Third Party,Individual,13.59,408570,3.62,26287,3134,554,4,49,2,0.041,6.08,6,0.34,0,0,0,0.748,0.354,0.35,0.602,0,0.342,0.131,0.881,1.0,High
app_03748,Travel,Windows,Microsoft Store,Large Corporation,13.7,133210,3.21,10080,3559,672,10,14,12,0.857,2.59,11,0.811,0,0,4,0.605,0.967,0.347,0.683,0,0.388,0.788,0.403,0.892,High
app_03749,Education,iOS,Microsoft Store,Open Source,128.24,417451,2.66,24615,620,451,9,41,3,0.073,664.17,15,0.485,1,0,9,0.0,0.581,0.779,0.823,0,0.059,0.036,0.917,1.0,High
app_03750,Social,Windows,Third Party,Large Corporation,22.04,992869,1.48,36850,354,329,10,27,6,0.222,113.76,9,0.485,0,0,1,0.315,0.45,0.549,0.573,0,0.07,0.74,0.294,1.0,High
app_03751,Finance,iOS,Enterprise,Unknown,5.4,388764,1.43,17368,609,407,12,18,11,0.611,4119.2,11,0.712,1,0,0,0.394,0.826,0.099,0.114,0,0.165,0.978,0.112,1.0,High
app_03752,Education,macOS,Microsoft Store,Small Company,15.35,367285,1.49,7041,73,595,14,17,1,0.059,83.72,7,0.476,0,0,2,0.319,0.342,0.105,0.742,0,0.583,0.418,0.607,0.673,High
app_03753,Travel,Android,Microsoft Store,Large Corporation,43.39,80281,1.74,41015,2446,75,11,40,14,0.35,2397.51,16,0.313,1,0,6,0.907,0.68,0.791,0.027,0,0.747,0.092,0.188,1.0,High
app_03754,Business,Linux,App Store,Large Corporation,53.45,987723,1.09,15650,1988,73,8,8,7,0.875,155.1,18,0.359,0,1,8,0.469,0.696,0.346,0.713,1,0.567,0.386,0.754,1.0,High
app_03755,Productivity,Android,Google Play,Open Source,21.52,408510,3.54,30267,3630,623,16,38,8,0.211,127.9,17,0.816,0,0,4,0.069,0.826,0.954,0.206,0,0.163,0.681,0.68,0.811,High
app_03756,Education,Linux,Third Party,Small Company,53.94,858568,4.23,31512,1035,560,8,20,6,0.3,102.96,11,0.537,0,0,0,0.753,0.377,0.649,0.988,0,0.824,0.076,0.555,0.851,High
app_03757,Health,iOS,Microsoft Store,Open Source,8.22,11627,1.33,6153,935,229,16,40,0,0.0,48.18,3,0.993,0,1,0,0.825,0.783,0.667,0.219,0,0.957,0.184,0.91,1.0,High
app_03758,Education,Windows,Third Party,Large Corporation,31.75,320539,3.95,39267,2769,207,13,15,8,0.533,101.37,12,0.333,0,0,4,0.996,0.115,0.114,0.668,0,0.974,0.237,0.624,0.919,High
app_03759,Finance,iOS,Microsoft Store,Individual,16.68,986596,3.13,48918,852,714,15,14,0,0.0,769.93,12,0.816,1,0,6,0.491,0.726,0.163,0.021,0,0.666,0.849,0.407,1.0,High
app_03760,Games,iOS,Enterprise,Large Corporation,36.71,606774,1.91,2697,370,698,8,20,0,0.0,428.89,3,0.327,0,0,7,0.984,0.929,0.654,0.825,0,0.849,0.936,0.93,0.749,High
app_03761,Entertainment,Linux,Microsoft Store,Unknown,21.72,384937,2.56,19298,957,110,11,37,11,0.297,2590.67,11,0.778,0,0,6,0.598,0.299,0.818,0.048,0,0.159,0.088,0.354,1.0,High
app_03762,Entertainment,iOS,Third Party,Unknown,64.97,21387,1.1,43302,945,26,9,26,12,0.462,5.18,16,0.895,0,0,6,0.466,0.381,0.506,0.973,0,0.983,0.849,0.797,0.872,High
app_03763,Games,iOS,Google Play,Individual,18.32,704035,4.4,14031,346,424,5,33,2,0.061,30.62,15,0.762,0,0,2,0.671,0.259,0.595,0.597,0,0.552,0.295,0.523,0.549,Medium
app_03764,Business,macOS,Microsoft Store,Small Company,25.53,495244,2.21,35297,2866,201,17,22,10,0.455,25.86,8,0.796,1,0,2,0.179,0.252,0.764,0.351,0,0.762,0.556,0.491,0.698,High
app_03765,Education,Linux,Microsoft Store,Open Source,10.46,827474,4.6,22022,2811,713,13,9,6,0.667,270.7,3,0.521,1,0,7,0.191,0.178,0.611,0.914,0,0.384,0.658,0.255,1.0,High
app_03766,Finance,macOS,Google Play,Large Corporation,226.68,194894,3.33,941,2188,697,14,42,9,0.214,3.12,11,0.807,0,0,1,0.996,0.662,0.94,0.745,0,0.736,0.469,0.959,0.258,Low
